Total time,Physics time,Receive time,Total connections,Connections in ROI,Connections outside ROI,Number of closest clients,Known clients,Total entities,Received messages,Sent messages
16820357321,7515,6726,15,0,7,7,4,20,B:4 C:1 R:1 ,C:12 B:3 
16830357554,9916,11987,15,0,7,7,5,19,C:5 B:2 L:1 R:1 ,B:3 C:10 Q:1 
16840358344,7825,836,15,0,7,7,5,18,C:1 ,B:1 
16850358472,7530,10539,15,0,7,7,4,18,R:1 B:5 C:1 L:1 ,C:13 B:2 Q:1 
16860358283,7969,10147,15,0,7,7,5,18,R:2 C:5 B:1 ,B:4 C:17 
16870358980,10882,2355,15,0,7,7,5,16,C:1 L:1 ,B:1 Q:1 
16880359240,6002,7916,15,0,7,7,5,16,B:3 R:2 C:1 ,C:19 B:2 
16890359362,7609,10112,15,0,7,7,5,17,C:4 B:3 L:1 ,C:3 B:3 Q:1 
16900359050,7807,1172,15,0,7,7,5,17,C:1 ,B:1 
16910359651,7078,7856,15,0,7,7,4,17,B:5 C:1 L:1 ,C:5 B:2 Q:1 
16920359632,7450,10239,15,0,7,7,5,18,B:4 C:5 ,B:4 C:4 
16930359744,7906,2630,15,0,7,7,5,17,C:1 L:1 ,B:1 Q:1 
16940360031,9586,6526,15,0,7,7,5,16,B:4 R:1 C:1 ,C:12 B:2 
16950360121,7333,13078,15,0,7,7,6,17,B:4 C:5 L:1 ,C:4 B:3 Q:1 R:7 
16960360355,7231,984,15,0,7,7,6,16,C:1 ,B:1 
16970360404,7168,12319,15,0,7,7,4,16,B:5 C:1 L:1 R:1 ,C:13 B:2 Q:1 
16980360541,7645,8808,15,0,7,7,6,17,C:3 B:2 R:1 ,C:10 B:3 
16990360664,7640,3789,15,0,7,7,6,17,C:2 L:1 ,B:1 Q:1 
17000360950,7566,7988,15,0,7,7,5,17,R:1 B:4 C:1 ,C:12 B:2 
17010361541,8492,12321,15,0,7,7,5,17,R:2 C:4 L:1 B:1 ,B:3 C:17 Q:1 
17020361282,8193,2671,15,0,7,7,6,17,C:2 ,B:2 
17030361541,6973,9888,15,0,7,7,6,17,B:2 R:2 C:1 L:1 ,C:18 B:2 Q:1 
17040361210,7438,10009,15,0,7,7,5,18,B:4 C:4 ,C:4 B:3 
17050362496,9663,3882,15,0,7,7,6,17,C:2 L:1 ,B:2 Q:1 
17060362932,6871,7167,15,0,7,7,4,17,B:5 C:1 ,C:5 B:2 
17070362797,7355,11615,15,0,7,7,5,18,B:4 C:4 L:1 ,C:4 B:3 Q:1 
17080362747,8397,2363,15,0,7,7,5,17,C:2 ,B:2 
17090363150,8460,9268,15,0,7,7,4,17,B:4 R:1 C:1 L:1 ,C:12 B:2 Q:1 
17100363205,7397,24761,15,0,7,7,4,17,C:3 B:4 ,C:4 B:1 R:7 
17110363142,6944,4209,15,0,7,7,5,17,C:2 L:1 ,B:2 Q:1 
17120363685,6817,10236,15,0,7,7,5,16,B:5 C:1 R:2 ,C:21 B:2 
17130363872,6845,11141,15,0,7,7,5,17,C:4 B:2 L:1 R:1 ,B:3 C:10 Q:1 
17140363999,6908,2603,15,0,7,7,5,17,C:2 ,B:2 
17150364096,6902,9822,15,0,7,7,5,15,R:1 B:4 C:1 L:1 ,C:12 B:2 Q:1 
17160364006,7208,10034,15,0,7,7,5,16,R:2 C:4 B:1 ,C:17 B:3 
17170364228,8353,3687,15,0,7,7,6,15,C:2 L:1 ,B:2 Q:1 
17180364576,8364,6742,15,0,7,7,6,14,B:2 R:2 C:1 ,C:18 B:2 
17190364778,7579,12532,15,0,7,7,4,15,B:4 C:4 L:1 ,C:4 B:3 Q:1 
17200364492,6305,3172,15,0,7,7,5,15,C:2 ,B:2 
17210365063,6011,8480,15,0,7,7,5,15,B:5 C:1 L:1 ,C:5 B:2 Q:1 
17220365395,7539,7432,15,0,7,7,3,15,C:3 B:4 ,C:4 B:2 
17230365025,7414,3669,15,0,7,7,4,14,C:2 L:1 ,B:2 Q:1 
17240365843,6667,7922,15,0,7,7,4,14,B:4 R:1 C:1 ,C:12 B:2 
17250365924,6615,9817,15,0,7,7,4,15,B:4 C:4 L:1 ,B:2 C:4 R:7 Q:1 
17260365776,6321,2654,15,0,7,7,4,15,C:2 ,B:2 
17270366649,5897,13075,15,0,7,7,4,15,B:5 C:1 L:1 R:2 ,C:21 B:2 Q:1 
17280366776,6963,10999,15,0,7,7,5,16,B:2 C:4 R:1 ,B:3 C:10 
17290366542,6135,4934,15,0,7,7,5,16,C:2 L:1 ,B:2 Q:1 
17300366995,6207,8425,15,0,7,7,5,16,R:1 B:4 C:1 ,C:12 B:2 
17310367477,7351,10855,15,0,7,7,6,17,R:2 C:4 B:1 L:1 ,C:17 B:3 Q:1 
17320367364,7356,1512,15,0,7,7,6,16,C:2 ,B:2 
17330367629,7064,8563,15,0,7,7,6,16,B:3 R:2 C:1 L:1 ,C:19 B:2 Q:1 
17340367776,7524,10711,15,0,7,7,5,17,B:4 C:4 ,C:4 B:3 
17350367973,8375,3688,15,0,7,7,5,17,C:2 L:1 ,B:2 Q:1 
17360367739,7347,6255,15,0,7,7,5,17,B:4 C:1 ,C:4 B:2 
17370368246,7936,9758,15,0,7,7,5,18,B:4 C:3 L:1 ,C:4 B:2 Q:1 
17380368025,8804,3644,15,0,7,7,5,18,C:2 ,B:2 
17390368571,7268,7448,15,0,7,7,5,17,B:4 R:1 C:1 L:1 ,C:12 B:2 Q:1 
17400368689,8022,11336,15,0,7,7,5,18,B:4 C:4 ,C:4 B:3 R:7 
17410369139,8121,5941,15,0,7,7,6,18,C:3 L:1 ,B:2 Q:1 
17420369061,8431,10801,15,0,7,7,6,18,B:5 C:1 R:2 ,C:21 B:2 
17430369273,7746,9476,15,0,7,7,6,19,B:2 C:3 R:1 L:1 ,C:10 B:2 Q:1 
17440369393,8709,4003,15,0,7,7,6,18,C:3 ,B:3 
17450369119,7454,9530,15,0,7,7,6,18,R:1 B:3 C:1 ,C:11 B:2 Q:1 
17460369892,8316,11397,15,0,7,7,5,18,B:2 L:1 R:2 C:3 ,C:18 B:2 
17470369804,7641,3902,15,0,7,7,6,18,C:3 ,B:3 
17480370103,6710,8955,15,0,7,7,6,18,L:1 B:2 R:2 C:1 ,Q:1 C:18 B:2 
17490370221,8201,8436,15,0,7,7,5,19,B:4 C:2 ,C:4 B:1 
17500369908,7611,4794,15,0,7,7,5,19,L:1 C:3 ,Q:1 B:3 
17510370120,6835,5236,15,0,7,7,5,18,B:5 C:1 ,C:5 B:2 
17520370234,8530,7367,15,0,7,7,4,19,L:1 B:4 C:2 ,Q:1 B:2 C:4 
17530370301,4503,2545,15,0,7,7,6,19,C:4 ,B:3 
17540371069,6082,7068,15,0,7,7,6,19,L:1 B:4 R:1 C:1 ,Q:1 C:12 B:2 
17550371125,8521,7932,15,0,7,7,4,20,B:4 C:2 ,C:4 R:7 
17560371296,10694,5593,15,0,7,7,5,18,L:1 C:3 ,Q:1 B:3 
17570371461,8524,8291,15,0,7,7,5,18,B:5 C:1 R:1 ,C:13 B:2 
17580371505,8044,10375,15,0,7,7,6,18,L:1 B:2 C:3 R:1 ,Q:1 B:2 C:10 
17590371187,7272,3888,15,0,7,7,6,18,C:3 ,B:3 
17600371955,8281,1653,15,0,7,7,5,18,L:1 ,Q:1 B:2 
17610372162,7672,7327,15,0,7,7,3,19,C:1 R:2 B:1 ,C:17 B:1 
17620372212,8130,3587,15,0,7,7,4,19,C:2 L:1 ,B:3 Q:1 
17630372458,9024,0,15,0,7,7,4,19,,B:2 
17640372302,7552,6371,15,0,7,7,2,20,L:1 C:2 B:3 ,B:2 Q:1 C:3 
17650372636,8387,2517,15,0,7,7,2,20,C:2 ,B:3 
17660372873,8848,1044,15,0,7,7,2,19,L:1 ,Q:1 B:2 
17670372918,8573,5110,9,0,6,6,2,20,B:3 C:2 ,B:2 C:3 
17680372675,7723,2709,8,0,5,5,3,20,C:2 L:1 ,B:3 Q:1 
17690373632,9029,0,7,0,4,4,3,20,,B:1 
17700373460,11478,7512,7,0,4,4,3,19,L:1 C:2 B:3 ,Q:1 B:1 C:3 R:4 
17710373738,8089,2469,7,0,4,4,3,19,C:2 ,B:2 
17720373436,8036,2016,7,0,4,4,3,19,L:1 ,Q:1 B:1 
17730373949,8414,6866,7,0,4,4,2,19,C:1 B:2 R:1 ,C:7 
17740374175,10294,3624,7,0,4,4,2,18,C:2 L:1 ,B:2 Q:1 
17750374606,8027,0,7,0,4,4,2,18,,B:1 
17760374663,8583,9518,7,0,4,4,2,18,R:2 C:2 L:1 B:1 ,B:1 C:11 Q:1 
17770374809,9685,2851,7,0,4,4,2,18,C:2 ,B:2 
17780374915,8821,3039,7,0,4,4,3,17,L:1 C:1 ,Q:1 B:1 
17790374982,8667,4122,7,0,4,4,2,18,B:3 ,C:3 
17800375228,7349,4269,7,0,4,4,2,18,C:2 L:1 ,B:2 Q:1 
17810375653,7987,1437,7,0,4,4,3,18,C:1 ,B:1 
17820375787,9046,7048,7,0,4,4,2,19,B:3 L:1 ,C:3 Q:1 
17830375904,8871,2642,7,0,4,4,2,18,C:2 ,B:2 
17840376046,8237,3255,7,0,4,4,3,17,L:1 C:1 ,Q:1 B:2 
17850376173,7509,6685,7,0,4,4,2,18,C:1 B:3 ,C:3 R:4 
17860376225,7508,4358,7,0,4,4,2,17,C:2 L:1 ,B:2 Q:1 
17870376493,9552,0,7,0,4,4,2,17,,B:1 
17880376621,7317,7363,7,0,4,4,2,18,C:2 B:2 L:1 R:1 ,B:1 C:7 Q:1 
17890376614,7935,2156,7,0,4,4,2,17,C:2 ,B:2 
17900376867,7378,2027,7,0,4,4,2,17,L:1 ,Q:1 B:1 
17910377006,9492,7384,7,0,4,4,3,17,R:2 C:2 ,B:1 C:10 
17920377164,8034,1427,7,0,4,4,1,16,L:1 ,B:2 Q:1 
17930377540,6841,0,7,0,4,4,1,16,,B:1 
17940377359,6341,3446,7,0,4,4,0,16,B:2 L:1 ,C:2 B:1 Q:1 
17950377740,7690,0,7,0,4,4,0,16,,B:2 
17960377741,7335,1646,7,0,4,4,0,16,L:1 ,Q:1 B:1 
17970378083,7282,2585,7,0,4,4,0,17,B:2 ,C:2 B:1 
17980378237,7552,976,6,0,4,4,0,17,L:1 ,B:2 Q:1 
17990378475,8405,0,4,0,2,2,0,17,,B:1 
18000378545,8136,4598,4,0,2,2,0,18,B:2 L:1 ,C:2 B:1 Q:1 R:2 
18010378795,8003,0,3,0,1,1,0,17,,
18020378904,8223,1693,3,0,1,1,0,16,L:1 ,Q:1 
18030378971,9756,2400,3,0,1,1,0,17,B:2 ,C:2 
18040379210,7370,1311,3,0,1,1,0,17,L:1 ,Q:1 
18050379287,6836,0,3,0,1,1,0,17,,
18060379457,8298,0,3,0,1,1,0,18,,Q:1 
18070379470,6846,0,3,0,1,1,0,18,,B:1 Q:1 
18080379737,6963,0,3,0,1,1,0,18,,
18090379341,8586,0,3,0,1,1,0,19,,
18100379862,7217,0,3,0,1,1,0,18,,B:1 
18110380063,7264,0,3,0,1,1,0,17,,
18120380243,6725,0,3,0,1,1,0,18,,
18130380263,6606,0,1,0,1,1,0,17,,B:1 
18140380527,6561,0,0,0,0,0,0,15,,
18150380691,7077,0,0,0,0,0,0,16,,
18160380778,7760,0,0,0,0,0,0,16,,
18170380922,7450,0,0,0,0,0,0,16,,
18180380589,7027,0,0,0,0,0,0,16,,
18190380724,6978,0,0,0,0,0,0,16,,
18200381013,6933,0,0,0,0,0,0,16,,
18210381145,7447,0,0,0,0,0,0,16,,
18220381656,9052,0,0,0,0,0,0,16,,
18230381998,5898,0,0,0,0,0,0,16,,
18240381597,8421,0,0,0,0,0,0,17,,
18250381792,7942,0,0,0,0,0,0,16,,
18260381858,8083,0,0,0,0,0,0,15,,
18270382143,6841,0,0,0,0,0,0,16,,
18280382696,8043,0,0,0,0,0,0,15,,
18290382774,7196,0,0,0,0,0,0,15,,
18300382995,7390,0,0,0,0,0,0,16,,
18310383093,8311,0,0,0,0,0,0,15,,
18320383099,8484,0,0,0,0,0,0,14,,
18330382854,6734,0,0,0,0,0,0,15,,
18340383489,6231,0,0,0,0,0,0,15,,
18350383994,6630,0,0,0,0,0,0,15,,
18360383895,7315,0,0,0,0,0,0,16,,
18370384087,8819,0,0,0,0,0,0,15,,
18380383736,6993,0,0,0,0,0,0,14,,
18390383891,7778,0,0,0,0,0,0,15,,
18400384009,7277,0,0,0,0,0,0,15,,
18410384250,6113,0,0,0,0,0,0,15,,
18420384322,7335,0,0,0,0,0,0,16,,
18430385076,6817,0,0,0,0,0,0,16,,
18440385049,7160,0,0,0,0,0,0,16,,
18450385291,7700,0,0,0,0,0,0,17,,
18460385697,7445,0,0,0,0,0,0,17,,
18470386561,4710,0,0,0,0,0,0,15,,
18480386948,5012,0,0,0,0,0,0,16,,
18490386998,8444,0,0,0,0,0,0,15,,
18500387348,7777,0,0,0,0,0,0,14,,
18510387001,7269,0,0,0,0,0,0,15,,
18520387506,8625,0,0,0,0,0,0,15,,
18530387228,7379,0,0,0,0,0,0,13,,
18540387800,5942,0,0,0,0,0,0,14,,
18550387501,6553,0,0,0,0,0,0,14,,
18560388203,6774,0,0,0,0,0,0,14,,
18570388478,7523,0,0,0,0,0,0,15,,
18580388433,7253,0,0,0,0,0,0,15,,
18590388763,7516,0,0,0,0,0,0,14,,
18600388966,6574,0,0,0,0,0,0,15,,
18610389003,6742,0,0,0,0,0,0,15,,
18620389200,6722,0,0,0,0,0,0,13,,
18630389045,6872,0,0,0,0,0,0,14,,
18640389429,7236,0,0,0,0,0,0,14,,
18650389305,7215,0,0,0,0,0,0,14,,
18660389767,6342,0,0,0,0,0,0,15,,
18670389525,6691,0,0,0,0,0,0,14,,
18680390542,7622,0,0,0,0,0,0,13,,
18690390436,6415,0,0,0,0,0,0,14,,
18700390607,6337,0,0,0,0,0,0,13,,
18710390731,5280,0,0,0,0,0,0,11,,
18720390666,7817,0,0,0,0,0,0,12,,
18730390527,5829,0,0,0,0,0,0,12,,
18740391116,6151,0,0,0,0,0,0,12,,
18750391174,6036,0,0,0,0,0,0,13,,
18760391482,6592,0,0,0,0,0,0,13,,
18770391782,5778,0,0,0,0,0,0,11,,
18780391380,5937,0,0,0,0,0,0,11,,
18790392319,5394,0,0,0,0,0,0,11,,
18800392715,5830,0,0,0,0,0,0,10,,
18810392105,5952,0,0,0,0,0,0,11,,
18820392665,5952,0,0,0,0,0,0,11,,
18830393325,5972,0,0,0,0,0,0,11,,
18840393179,5820,0,0,0,0,0,0,12,,
18850393330,5781,0,0,0,0,0,0,12,,
18860393550,6654,0,0,0,0,0,0,12,,
18870393169,6717,0,0,0,0,0,0,13,,
18880393274,5919,0,0,0,0,0,0,13,,
18890394134,5582,0,0,0,0,0,0,12,,
18900394301,6367,0,0,0,0,0,0,13,,
18910394246,7765,0,0,0,0,0,0,13,,
18920394639,5990,0,0,0,0,0,0,13,,
18930394776,6092,0,0,0,0,0,0,14,,
18940394898,7183,0,0,0,0,0,0,13,,
18950394806,6577,0,0,0,0,0,0,13,,
18960396065,5299,0,0,0,0,0,0,14,,
18970396250,7334,0,0,0,0,0,0,14,,
18980395744,6554,0,0,0,0,0,0,14,,
18990395706,5874,0,0,0,0,0,0,15,,
19000395559,3233,0,0,0,0,0,0,15,,
19010395741,5190,0,0,0,0,0,0,15,,
19020396570,7319,0,0,0,0,0,0,16,,
19030396647,7890,0,0,0,0,0,0,16,,
19040396985,6715,0,0,0,0,0,0,16,,
19050397386,5817,0,0,0,0,0,0,17,,
19060397151,4971,0,0,0,0,0,0,17,,
19070397098,5634,0,0,0,0,0,0,17,,
19080397165,7005,0,0,0,0,0,0,18,,
19090397403,8501,0,0,0,0,0,0,18,,
19100397901,7499,0,0,0,0,0,0,18,,
19110397501,5470,0,0,0,0,0,0,19,,
19120397808,8379,0,0,0,0,0,0,19,,
19130398336,8211,0,0,0,0,0,0,19,,
19140398181,8386,0,0,0,0,0,0,20,,
19150398176,9634,0,0,0,0,0,0,19,,
19160398412,8239,0,0,0,0,0,0,19,,
19170398796,8852,0,0,0,0,0,0,19,,
19180399304,8928,0,0,0,0,0,0,19,,
19190399401,8949,0,0,0,0,0,0,19,,
19200399856,8468,0,0,0,0,0,0,19,,
19210399891,27158,0,0,0,0,0,0,19,,
19220399954,8364,0,0,0,0,0,0,19,,
19230400100,8611,0,0,0,0,0,0,20,,
19240400292,8449,0,0,0,0,0,0,19,,
19250400382,7964,0,0,0,0,0,0,19,,
19260400139,8557,0,0,0,0,0,0,20,,
19270400722,9251,0,0,0,0,0,0,20,,
19280400888,7934,0,0,0,0,0,0,18,,
19290400999,9894,0,0,0,0,0,0,19,,
19300401289,8779,0,0,0,0,0,0,18,,
19310401796,8282,0,0,0,0,0,0,18,,
19320402033,8688,0,0,0,0,0,0,19,,
19330402117,9997,0,0,0,0,0,0,19,,
19340402597,8802,0,0,0,0,0,0,18,,
19350402462,7929,0,0,0,0,0,0,18,,
19360402329,8100,0,0,0,0,0,0,17,,
19370402879,7415,0,0,0,0,0,0,17,,
19380402819,7764,0,0,0,0,0,0,18,,
19390403008,6085,0,0,0,0,0,0,18,,
19400403622,5776,0,0,0,0,0,0,18,,
19410403127,5735,0,0,0,0,0,0,19,,
19420403234,6578,0,0,0,0,0,0,19,,
19430403566,5771,0,0,0,0,0,0,19,,
19440404341,8594,0,0,0,0,0,0,20,,
19450404025,9693,0,0,0,0,0,0,20,,
19460404382,9617,0,0,0,0,0,0,20,,
19470404359,6742,0,0,0,0,0,0,20,,
19480404791,7154,0,0,0,0,0,0,20,,
19490404940,10642,0,0,0,0,0,0,19,,
19500405277,9439,0,0,0,0,0,0,19,,
19510404932,9104,0,0,0,0,0,0,19,,
19520405474,7815,0,0,0,0,0,0,18,,
19530405630,9240,0,0,0,0,0,0,18,,
19540406003,8110,0,0,0,0,0,0,18,,
19550406046,8686,0,0,0,0,0,0,18,,
19560406365,7461,0,0,0,0,0,0,19,,
19570406736,8214,0,0,0,0,0,0,19,,
19580406671,7049,0,0,0,0,0,0,19,,
19590407027,8568,0,0,0,0,0,0,19,,
19600407144,8539,0,0,0,0,0,0,19,,
19610407265,8964,0,0,0,0,0,0,18,,
19620407542,7975,0,0,0,0,0,0,19,,
19630407652,7123,0,0,0,0,0,0,19,,
19640407569,7555,0,0,0,0,0,0,19,,
19650407692,6177,0,0,0,0,0,0,19,,
19660408385,8193,0,0,0,0,0,0,19,,
19670408609,11385,0,0,0,0,0,0,19,,
19680408901,8958,0,0,0,0,0,0,20,,
19690408868,9785,0,0,0,0,0,0,19,,
19700408699,10881,0,0,0,0,0,0,19,,
19710408995,8209,0,0,0,0,0,0,19,,
19720409357,9639,0,0,0,0,0,0,16,,
19730409448,6632,0,0,0,0,0,0,15,,
19740409383,6635,0,0,0,0,0,0,15,,
19750409851,6752,0,0,0,0,0,0,15,,
19760410334,6841,0,0,0,0,0,0,15,,
19770410350,6806,0,0,0,0,0,0,16,,
19780410602,7791,0,0,0,0,0,0,16,,
19790410720,7066,0,0,0,0,0,0,16,,
19800410658,7543,0,0,0,0,0,0,17,,
19810411447,7107,0,0,0,0,0,0,16,,
19820411765,7736,0,0,0,0,0,0,15,,
19830411975,6845,0,0,0,0,0,0,15,,
19840411949,6332,0,0,0,0,0,0,15,,
19850412118,7576,0,0,0,0,0,0,14,,
19860412698,7056,0,0,0,0,0,0,15,,
19870413903,7509,0,0,0,0,0,0,15,,
19880413731,6097,0,0,0,0,0,0,15,,
19890414267,6944,0,0,0,0,0,0,15,,
19900414064,7638,0,0,0,0,0,0,15,,
19910414641,6985,0,0,0,0,0,0,14,,
19920415017,6134,0,0,0,0,0,0,15,,
19930415486,6596,0,0,0,0,0,0,15,,
19940415498,6628,0,0,0,0,0,0,14,,
19950415694,7265,0,0,0,0,0,0,14,,
19960415781,6666,0,0,0,0,0,0,13,,
19970416185,6800,0,0,0,0,0,0,12,,
19980416212,6749,0,0,0,0,0,0,13,,
19990415905,7446,0,0,0,0,0,0,13,,
20000416594,6596,0,0,0,0,0,0,12,,
20010417044,5402,0,0,0,0,0,0,13,,
20020416488,5980,0,0,0,0,0,0,13,,
20030416931,6248,0,0,0,0,0,0,13,,
20040417101,6432,0,0,0,0,0,0,14,,
20050417410,7290,0,0,0,0,0,0,13,,
20060417932,7557,0,0,0,0,0,0,12,,
20070418411,5676,0,0,0,0,0,0,13,,
20080418362,5112,0,0,0,0,0,0,13,,
20090418684,5836,0,0,0,0,0,0,13,,
20100418821,5930,0,0,0,0,0,0,14,,
20110418675,6142,0,0,0,0,0,0,14,,
20120418497,5834,0,0,0,0,0,0,14,,
20130418755,5159,0,0,0,0,0,0,15,,
20140418730,6107,0,0,0,0,0,0,15,,
20150419330,6310,0,0,0,0,0,0,15,,
20160419548,7323,0,0,0,0,0,0,16,,
20170419864,8035,0,0,0,0,0,0,14,,
20180419563,6326,0,0,0,0,0,0,14,,
20190420149,7042,0,0,0,0,0,0,15,,
20200420186,7737,0,0,0,0,0,0,15,,
20210420329,6778,0,0,0,0,0,0,15,,
20220420467,6338,0,0,0,0,0,0,15,,
20230420334,5953,0,0,0,0,0,0,15,,
20240420415,7623,0,0,0,0,0,0,15,,
20250421059,8447,0,0,0,0,0,0,16,,
